Year,Month,Day,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Hour
2018,2,11,-4.8,-8.3,76.0,0.0,100.54,4
2018,2,11,-4.4,-7.1,82.0,0.0,100.42,5
2018,2,11,-4.2,-6.6,84.0,0.0,100.34,6
2018,2,11,-2.6,-5.5,81.0,0.0,100.28,7
2018,2,11,-2.2,-4.6,84.0,0.0,100.22,8
2018,2,11,-2.4,-4.3,87.0,0.0,100.04,9
2018,2,11,-2.8,-4.7,87.0,0.0,99.9,10
2018,2,11,-2.9,-4.7,87.0,0.0,99.78,11
2018,2,11,-2.7,-4.1,90.0,0.0,99.49,12
2018,2,11,-2.4,-3.6,91.0,0.0,99.25,13
2018,2,11,-1.6,-3.1,90.0,1.4,99.17,14
2018,2,11,-1.0,-2.3,91.0,0.0,99.1,15
2018,2,11,-0.8,-2.1,91.0,1.1,99.17,16
2018,2,11,-0.8,-2.2,90.0,0.0,99.3,17
2018,2,11,-1.5,-3.1,89.0,0.0,99.48,18
2018,2,11,-1.4,-2.9,89.0,0.4,99.64,19
2018,2,11,-0.7,-2.4,88.0,0.0,99.89,20
2018,2,11,-1.4,-4.9,77.0,0.0,100.01,21
2018,2,11,-2.0,-6.1,74.0,0.0,100.25,22
2018,2,11,-2.3,-5.7,77.0,0.0,100.43,23
2018,2,12,-1.9,-5.6,75.0,0.0,100.58,0
2018,2,12,-1.8,-6.5,71.0,0.0,100.74,1
2018,2,12,-2.6,-7.9,67.0,0.0,100.86,2
2018,2,12,-3.3,-8.4,68.0,0.0,101.0,3
2018,2,12,-4.4,-9.2,69.0,0.0,101.1,4
2018,2,12,-5.1,-9.3,72.0,0.0,101.22,5
2018,2,12,-5.6,-9.5,74.0,0.0,101.41,6
2018,2,12,-6.3,-10.0,75.0,0.0,101.5,7
2018,2,12,-6.6,-10.5,74.0,0.0,101.67,8
2018,2,12,-5.9,-10.5,70.0,0.0,101.78,9
2018,2,12,-4.1,-10.0,63.0,0.0,101.9,10
2018,2,12,-3.3,-10.6,57.0,0.3,101.98,11
2018,2,12,-3.2,-11.9,51.0,0.0,102.04,12
2018,2,12,-2.7,-13.5,43.0,0.0,102.07,13
2018,2,12,-3.4,-12.7,48.0,0.0,102.14,14
2018,2,12,-3.0,-12.3,49.0,0.0,102.2,15
2018,2,12,-3.1,-12.2,49.0,0.0,102.27,16
2018,2,12,-3.2,-12.1,50.0,0.0,102.39,17
2018,2,12,-4.1,-12.7,51.0,0.0,102.47,18
2018,2,12,-4.6,-12.5,54.0,0.0,102.56,19
2018,2,12,-5.5,-12.6,58.0,0.0,102.63,20
2018,2,12,-6.0,-11.4,66.0,0.0,102.7,21
2018,2,12,-6.9,-11.8,68.0,0.0,102.75,22
2018,2,12,-7.2,-11.9,69.0,0.0,102.8,23
2018,2,13,-7.4,-12.0,69.0,0.0,102.88,0
2018,2,13,-8.3,-12.5,72.0,0.0,102.95,1
2018,2,13,-8.6,-12.4,74.0,0.0,102.94,2
2018,2,13,-8.7,-13.1,70.0,0.0,102.92,3
2018,2,13,-9.0,-13.6,69.0,0.0,102.93,4
2018,2,13,-9.2,-13.6,70.0,0.0,102.92,5
2018,2,13,-8.1,-13.2,67.0,0.0,102.91,6
2018,2,13,-8.3,-12.9,69.0,0.0,102.94,7
2018,2,13,-8.2,-12.5,71.0,0.0,102.94,8
2018,2,13,-6.6,-12.7,62.0,0.0,102.93,9
2018,2,13,-5.6,-11.7,62.0,0.0,102.87,10
2018,2,13,-4.9,-8.6,75.0,0.0,102.77,11
2018,2,13,-4.1,-9.8,65.0,0.0,102.65,12
2018,2,13,-3.6,-10.1,60.0,0.0,102.55,13
2018,2,13,-3.4,-10.5,58.0,0.0,102.42,14
2018,2,13,-3.9,-10.3,61.0,0.0,102.26,15
2018,2,13,-3.6,-10.3,59.0,0.0,102.15,16
2018,2,13,-3.2,-9.9,60.0,0.0,102.04,17
2018,2,13,-3.0,-9.2,62.0,0.0,101.91,18
2018,2,13,-2.4,-8.5,63.0,0.0,101.83,19
2018,2,13,-1.9,-7.6,65.0,0.0,101.65,20
2018,2,13,-1.6,-7.1,66.0,0.0,101.55,21
2018,2,13,-1.3,-6.6,67.0,0.0,101.4,22
2018,2,13,-1.1,-6.4,67.0,0.0,101.22,23
2018,2,14,-0.9,-6.0,68.0,0.0,101.14,0
2018,2,14,-0.9,-5.9,68.0,0.0,101.06,1
2018,2,14,-0.6,-5.9,68.0,0.0,100.97,2
2018,2,14,-0.6,-6.0,67.0,0.0,100.91,3
2018,2,14,-0.7,-6.4,65.0,0.0,100.81,4
2018,2,14,-0.5,-4.9,72.0,0.0,100.72,5
2018,2,14,-0.3,-3.4,80.0,0.0,100.7,6
2018,2,14,-0.4,-3.1,82.0,0.0,100.7,7
2018,2,14,-0.1,-2.9,82.0,0.0,100.68,8
2018,2,14,1.0,-2.5,77.0,0.0,100.68,9
2018,2,14,2.0,-3.6,66.0,0.0,100.68,10
2018,2,14,2.9,-3.5,63.0,0.0,100.65,11
2018,2,14,4.3,-3.2,58.0,0.0,100.6,12
2018,2,14,5.2,-3.1,55.0,0.0,100.5,13
2018,2,14,5.3,-2.6,57.0,0.0,100.4,14
2018,2,14,4.9,-1.7,63.0,0.0,100.34,15
2018,2,14,5.1,-1.7,61.0,0.0,100.26,16
2018,2,14,4.9,-2.0,61.0,0.0,100.21,17
2018,2,14,4.3,-1.0,69.0,0.0,100.11,18
2018,2,14,4.1,-0.5,72.0,0.0,100.08,19
2018,2,14,4.1,-0.6,72.0,0.0,100.02,20
2018,2,14,4.2,-0.6,71.0,0.0,99.98,21
2018,2,14,3.8,0.1,77.0,0.0,99.92,22
2018,2,14,3.4,0.6,82.0,0.0,99.83,23
2018,2,15,3.2,1.1,86.0,0.0,99.78,0
2018,2,15,3.4,1.8,89.0,0.0,99.73,1
2018,2,15,3.7,2.7,93.0,0.0,99.64,2
2018,2,15,3.3,2.5,94.0,0.0,99.51,3
2018,2,15,3.4,2.7,95.0,0.0,99.4,4
2018,2,15,3.5,2.8,95.0,0.0,99.33,5
2018,2,15,3.7,3.1,96.0,0.0,99.26,6
2018,2,15,4.0,3.4,96.0,0.0,99.21,7
2018,2,15,4.4,3.8,96.0,0.0,99.19,8
2018,2,15,5.3,4.2,93.0,0.0,99.23,9
2018,2,15,6.2,4.1,86.0,0.0,99.23,10
2018,2,15,7.4,3.9,79.0,0.0,99.22,11
2018,2,15,7.6,3.7,76.0,0.0,99.18,12
2018,2,15,7.9,3.8,75.0,0.0,99.11,13
2018,2,15,8.8,3.5,69.0,0.0,99.05,14
2018,2,15,9.5,3.5,66.0,0.0,98.95,15
2018,2,15,7.9,3.4,73.0,0.0,99.03,16
2018,2,15,8.6,3.9,72.0,0.0,98.93,17
2018,2,15,8.0,4.1,77.0,0.0,98.98,18
2018,2,15,7.3,3.7,78.0,0.0,98.98,19
2018,2,15,6.7,3.8,82.0,0.0,98.93,20
2018,2,15,6.2,3.8,85.0,0.0,99.02,21
2018,2,15,6.0,3.2,82.0,0.0,98.99,22
2018,2,15,6.1,2.3,77.0,0.0,99.04,23
2018,2,16,5.2,1.8,78.0,0.0,99.1,0
2018,2,16,4.8,0.1,72.0,0.0,99.13,1
2018,2,16,4.1,-0.3,73.0,0.0,99.13,2
2018,2,16,3.5,-0.7,74.0,0.0,99.16,3
2018,2,16,3.2,-0.7,76.0,0.0,99.15,4
2018,2,16,2.7,-0.8,78.0,0.0,99.19,5
2018,2,16,2.4,-0.8,79.0,0.0,99.24,6
2018,2,16,2.2,-1.3,78.0,0.0,99.26,7
2018,2,16,2.1,-1.5,77.0,0.0,99.41,8
2018,2,16,0.9,-2.8,77.0,0.0,99.53,9
2018,2,16,0.6,-3.7,73.0,0.0,99.62,10
2018,2,16,0.0,-5.2,68.0,0.0,99.74,11
2018,2,16,-0.1,-7.2,59.0,0.0,99.86,12
2018,2,16,0.3,-8.8,50.0,0.0,99.99,13
2018,2,16,-0.8,-9.2,53.0,0.0,100.11,14
2018,2,16,-1.3,-10.7,49.0,0.0,100.24,15
2018,2,16,-1.2,-10.0,51.0,0.0,100.42,16
2018,2,16,-1.8,-13.1,42.0,0.0,100.57,17
2018,2,16,-2.8,-13.0,46.0,0.0,100.73,18
2018,2,16,-3.3,-11.5,53.0,0.0,100.89,19
2018,2,16,-4.0,-11.8,55.0,0.0,100.94,20
2018,2,16,-4.5,-11.6,58.0,0.0,100.96,21
2018,2,16,-4.5,-11.3,59.0,0.0,101.04,22
2018,2,16,-4.6,-11.0,61.0,0.0,101.08,23
2018,2,17,-4.6,-10.5,63.0,0.0,101.08,0
2018,2,17,-5.0,-10.2,67.0,0.0,101.09,1
2018,2,17,-5.3,-10.1,69.0,0.0,101.11,2
2018,2,17,-5.3,-9.8,71.0,0.0,101.14,3
2018,2,17,-4.6,-8.9,72.0,0.0,101.08,4
2018,2,17,-4.3,-8.2,75.0,0.0,101.06,5
2018,2,17,-4.0,-7.7,76.0,0.0,101.08,6
2018,2,17,-3.3,-6.3,80.0,0.0,101.07,7
2018,2,17,-2.9,-5.9,80.0,0.0,101.05,8
2018,2,17,-1.6,-6.0,72.0,0.0,101.02,9
2018,2,17,-1.3,-6.1,70.0,0.0,100.96,10
2018,2,17,-0.6,-7.2,61.0,0.0,100.9,11
2018,2,17,-0.5,-7.5,59.0,0.0,100.77,12
2018,2,17,-0.6,-7.8,58.0,0.0,100.59,13
2018,2,17,-0.7,-7.4,60.0,0.0,100.44,14
2018,2,17,-0.8,-7.0,62.0,0.0,100.39,15
2018,2,17,-0.7,-7.2,62.0,0.0,100.31,16
2018,2,17,-0.7,-6.9,63.0,0.0,100.24,17
2018,2,17,-0.6,-7.1,61.0,0.0,100.27,18
2018,2,17,-0.6,-6.8,63.0,0.0,100.28,19
2018,2,17,-0.6,-6.4,65.0,0.0,100.15,20
2018,2,17,-0.5,-6.0,67.0,0.0,100.09,21
2018,2,17,-0.5,-5.6,69.0,0.0,100.08,22
2018,2,17,-0.7,-6.0,67.0,0.0,100.11,23
2018,2,18,-0.8,-5.8,69.0,0.0,100.07,0
2018,2,18,-0.7,-5.3,71.0,0.0,100.12,1
2018,2,18,-0.5,-5.0,72.0,0.0,100.22,2
2018,2,18,-0.8,-5.0,73.0,0.0,100.3,3
2018,2,18,-1.1,-4.8,76.0,0.0,100.4,4
2018,2,18,-0.7,-4.4,76.0,0.0,100.57,5
2018,2,18,-0.5,-4.0,77.0,0.0,100.75,6
2018,2,18,0.0,-4.3,73.0,0.0,100.86,7
2018,2,18,0.7,-4.6,68.0,0.0,101.02,8
2018,2,18,1.3,-4.8,64.0,0.0,101.12,9
2018,2,18,1.5,-4.6,63.0,0.0,101.17,10
2018,2,18,2.7,-6.5,51.0,0.0,101.26,11
2018,2,18,2.8,-6.9,49.0,0.0,101.29,12
2018,2,18,3.5,-9.0,40.0,0.0,101.22,13
2018,2,18,3.1,-7.0,48.0,0.0,101.19,14
2018,2,18,2.6,-5.6,54.0,0.0,101.21,15
2018,2,18,2.3,-4.3,61.0,0.0,101.34,16
2018,2,18,2.4,-4.4,61.0,0.0,101.38,17
2018,2,18,1.8,-3.8,66.0,0.0,101.39,18
2018,2,18,1.4,-3.8,68.0,0.0,101.37,19
2018,2,18,1.0,-3.6,71.0,0.0,101.31,20
2018,2,18,1.2,-4.0,68.0,0.0,101.22,21
2018,2,18,1.1,-3.0,74.0,0.0,101.16,22
2018,2,18,0.8,-3.9,71.0,0.0,101.06,23
2018,2,19,0.9,-3.7,71.0,0.0,100.98,0
2018,2,19,0.9,-3.3,73.0,0.0,100.9,1
2018,2,19,0.9,-3.0,75.0,0.0,100.77,2
2018,2,19,1.2,-3.0,74.0,0.0,100.68,3
2018,2,19,1.6,-2.8,72.0,0.0,100.66,4
2018,2,19,2.0,-3.5,67.0,0.0,100.58,5
2018,2,19,1.3,-3.4,71.0,0.0,100.59,6
2018,2,19,1.2,-3.0,73.0,0.0,100.57,7
2018,2,19,2.0,-2.6,72.0,0.0,100.58,8
2018,2,19,2.9,-2.4,68.0,0.0,100.49,9
2018,2,19,4.0,-2.2,64.0,0.0,100.44,10
2018,2,19,5.3,-0.8,65.0,0.0,100.45,11
2018,2,19,4.6,-0.1,72.0,0.0,100.42,12
2018,2,19,3.9,1.7,85.0,0.0,100.35,13
2018,2,19,3.4,2.2,91.0,0.0,100.35,14
2018,2,19,3.3,2.2,93.0,0.0,100.3,15
2018,2,19,3.7,2.8,94.0,0.0,100.31,16
2018,2,19,3.9,3.0,94.0,0.0,100.32,17
2018,2,19,4.4,3.6,95.0,0.3,100.25,18
2018,2,19,4.3,3.5,94.0,0.8,100.22,19
2018,2,19,4.2,3.3,94.0,1.7,100.23,20
2018,2,19,4.7,3.8,94.0,1.2,100.25,21
2018,2,19,5.0,4.1,94.0,2.5,100.22,22
2018,2,19,4.9,3.9,94.0,2.8,100.27,23
2018,2,20,5.1,4.1,93.0,4.1,100.29,0
2018,2,20,5.5,4.6,94.0,0.0,100.24,1
2018,2,20,5.9,5.0,94.0,0.0,100.27,2
2018,2,20,5.8,5.0,94.0,0.3,100.24,3
2018,2,20,5.8,5.0,95.0,0.0,100.24,4
2018,2,20,5.6,4.8,95.0,0.0,100.24,5
2018,2,20,5.8,5.1,95.0,1.4,100.22,6
2018,2,20,6.4,5.7,95.0,1.4,100.21,7
2018,2,20,7.0,6.2,95.0,1.1,100.3,8
2018,2,20,9.0,8.1,95.0,1.4,100.28,9
2018,2,20,9.3,8.4,94.0,0.2,100.29,10
2018,2,20,10.0,9.1,94.0,0.3,100.27,11
2018,2,20,10.7,9.7,94.0,1.1,100.24,12
2018,2,20,11.2,10.1,93.0,0.2,100.21,13
2018,2,20,12.2,11.0,92.0,0.3,100.2,14
2018,2,20,12.6,11.3,92.0,0.0,100.21,15
2018,2,20,13.2,11.8,91.0,0.0,100.26,16
2018,2,20,14.6,12.4,86.0,0.0,100.31,17
2018,2,20,13.9,11.6,86.0,0.0,100.35,18
2018,2,20,12.6,10.8,89.0,0.0,100.4,19
2018,2,20,11.9,10.4,90.0,0.0,100.32,20
2018,2,20,13.6,12.2,91.0,0.0,100.27,21
2018,2,20,13.7,11.9,89.0,0.0,100.23,22
2018,2,20,14.4,11.1,81.0,0.0,100.22,23
2018,2,21,14.2,10.3,77.0,0.0,100.2,0
2018,2,21,13.8,9.1,73.0,0.0,100.28,1
2018,2,21,13.6,10.3,80.0,0.0,100.3,2
2018,2,21,14.0,10.4,79.0,0.0,100.29,3
2018,2,21,13.0,10.2,83.0,0.0,100.23,4
2018,2,21,12.0,9.3,84.0,0.0,100.25,5
2018,2,21,12.1,10.4,90.0,1.9,100.3,6
2018,2,21,6.9,4.4,84.0,2.6,100.5,7
2018,2,21,4.3,2.0,85.0,0.5,100.68,8
2018,2,21,3.4,0.8,83.0,0.3,100.81,9
2018,2,21,2.9,0.1,82.0,0.2,101.0,10
2018,2,21,3.2,-0.1,79.0,0.7,101.13,11
2018,2,21,3.4,-1.0,73.0,0.0,101.31,12
2018,2,21,2.9,-2.2,69.0,0.3,101.43,13
2018,2,21,3.3,-2.0,68.0,0.0,101.53,14
2018,2,21,3.4,-2.9,63.0,0.0,101.72,15
2018,2,21,3.5,-4.2,57.0,0.0,101.83,16
2018,2,21,2.7,-4.7,58.0,0.0,101.92,17
2018,2,21,1.9,-4.9,61.0,0.0,102.04,18
2018,2,21,1.7,-4.5,64.0,0.0,102.14,19
2018,2,21,1.4,-4.7,64.0,0.0,102.17,20
2018,2,21,0.7,-4.6,67.0,0.0,102.25,21
2018,2,21,0.3,-4.8,69.0,0.0,102.33,22
2018,2,21,0.0,-4.9,69.0,0.0,102.37,23
2018,2,22,-0.5,-5.3,70.0,0.0,102.41,0
2018,2,22,-1.2,-5.8,71.0,0.0,102.42,1
2018,2,22,-1.6,-5.9,72.0,0.2,102.46,2
2018,2,22,-1.6,-6.1,72.0,0.0,102.43,3
2018,2,22,-1.7,-6.6,69.0,0.0,102.39,4
2018,2,22,-1.7,-6.4,70.0,0.0,102.37,5
2018,2,22,-1.7,-6.7,69.0,0.0,102.39,6
2018,2,22,-1.6,-6.9,67.0,0.0,102.37,7
2018,2,22,-1.1,-6.8,66.0,0.0,102.38,8
2018,2,22,-0.9,-5.9,69.0,0.0,102.42,9
2018,2,22,-0.6,-5.1,72.0,0.0,102.43,10
2018,2,22,0.1,-4.7,70.0,0.0,102.48,11
2018,2,22,0.8,-5.4,63.0,0.0,102.55,12
2018,2,22,0.4,-5.6,64.0,0.0,102.48,13
2018,2,22,0.7,-6.0,61.0,0.0,102.45,14
2018,2,22,1.1,-6.1,59.0,0.0,102.34,15
2018,2,22,0.9,-6.4,59.0,0.0,102.35,16
2018,2,22,0.8,-6.4,59.0,0.0,102.38,17
2018,2,22,0.5,-5.9,62.0,0.0,102.33,18
2018,2,22,0.3,-5.5,65.0,0.0,102.41,19
2018,2,22,0.2,-5.1,68.0,0.0,102.37,20
2018,2,22,0.2,-5.0,68.0,0.0,102.4,21
2018,2,22,0.2,-5.5,65.0,0.0,102.38,22
2018,2,22,0.1,-4.9,69.0,0.0,102.29,23
2018,2,23,0.1,-4.9,69.0,0.0,102.25,0
2018,2,23,0.0,-4.3,73.0,0.0,102.2,1
2018,2,23,-0.2,-4.2,75.0,0.0,102.12,2
2018,2,23,-0.1,-3.2,80.0,0.0,101.98,3
2018,2,23,-0.1,-3.1,80.0,0.0,101.85,4
2018,2,23,0.1,-1.9,87.0,0.0,101.7,5
2018,2,23,0.6,-0.8,90.0,0.0,101.57,6
2018,2,23,0.8,-0.7,90.0,0.0,101.49,7
2018,2,23,0.9,-0.4,91.0,0.0,101.31,8
2018,2,23,1.4,0.3,92.0,0.0,101.08,9
2018,2,23,1.9,0.4,90.0,0.0,101.01,10
2018,2,23,2.6,0.7,88.0,0.0,100.8,11
2018,2,23,2.8,1.2,89.0,0.0,100.65,12
2018,2,23,3.0,1.8,92.0,0.7,100.49,13
2018,2,23,3.6,2.5,93.0,0.7,100.4,14
2018,2,23,4.1,3.0,93.0,0.8,100.31,15
2018,2,23,4.8,3.7,93.0,0.3,100.27,16
2018,2,23,4.5,3.4,93.0,0.0,100.32,17
2018,2,23,4.5,3.4,93.0,0.0,100.33,18
2018,2,23,4.5,3.4,92.0,0.0,100.42,19
2018,2,23,5.4,4.1,92.0,0.0,100.47,20
2018,2,23,6.5,4.9,89.0,0.0,100.54,21
2018,2,23,6.7,3.6,81.0,0.0,100.57,22
2018,2,23,6.8,3.7,80.0,0.0,100.61,23
2018,2,24,6.7,3.1,78.0,0.0,100.64,0
2018,2,24,6.2,1.4,72.0,0.0,100.71,1
2018,2,24,5.6,0.9,72.0,0.0,100.79,2
2018,2,24,4.9,-0.5,68.0,0.0,100.83,3
2018,2,24,4.4,-0.4,71.0,0.0,100.84,4
2018,2,24,4.3,-0.6,71.0,0.0,100.87,5
2018,2,24,3.9,-0.4,73.0,0.0,100.93,6
2018,2,24,3.7,-1.6,68.0,0.0,100.97,7
2018,2,24,3.0,-2.0,70.0,0.0,101.01,8
2018,2,24,2.3,-3.3,67.0,0.0,101.06,9
2018,2,24,2.3,-3.7,65.0,0.0,101.11,10
2018,2,24,3.1,-3.1,64.0,0.0,101.06,11
2018,2,24,3.2,-4.2,58.0,0.0,101.04,12
2018,2,24,3.7,-4.1,56.0,0.0,100.97,13
2018,2,24,3.7,-4.8,54.0,0.0,100.92,14
2018,2,24,4.2,-4.4,53.0,0.0,100.88,15
2018,2,24,3.7,-3.4,60.0,0.0,100.81,16
2018,2,24,3.5,-3.5,60.0,0.0,100.81,17
2018,2,24,2.7,-3.5,64.0,0.0,100.79,18
2018,2,24,2.6,-3.0,66.0,0.0,100.86,19
2018,2,24,2.3,-2.4,71.0,0.0,100.78,20
2018,2,24,2.0,-1.7,76.0,0.0,100.66,21
2018,2,24,2.1,-2.3,73.0,0.0,100.57,22
2018,2,24,2.5,-2.7,69.0,0.0,100.46,23
2018,2,25,2.5,-2.0,73.0,0.0,100.45,0
2018,2,25,2.0,-0.7,83.0,0.0,100.21,1
2018,2,25,1.5,-0.5,86.0,0.0,100.01,2
2018,2,25,1.5,0.0,90.0,1.0,99.64,3
2018,2,25,1.7,0.6,92.0,1.0,99.27,4
2018,2,25,2.4,1.0,90.0,0.0,99.25,5
2018,2,25,2.2,1.0,92.0,0.5,99.01,6
2018,2,25,2.6,1.6,94.0,0.5,98.89,7
2018,2,25,3.1,2.3,94.0,0.6,98.8,8
2018,2,25,4.4,3.6,95.0,0.7,98.78,9
2018,2,25,6.9,6.0,94.0,0.0,98.88,10
2018,2,25,9.8,6.6,81.0,0.0,98.97,11
2018,2,25,12.2,3.8,56.0,0.0,99.09,12
2018,2,25,12.5,1.3,46.0,0.0,99.14,13
2018,2,25,11.7,-0.8,42.0,0.0,99.24,14
2018,2,25,11.0,-3.1,37.0,0.0,99.34,15
2018,2,25,10.5,-3.0,38.0,0.0,99.42,16
2018,2,25,9.3,-4.1,39.0,0.0,99.51,17
2018,2,25,8.1,-3.4,44.0,0.0,99.64,18
2018,2,25,7.0,-2.6,51.0,0.0,99.82,19
2018,2,25,6.1,-2.3,55.0,0.0,99.89,20
2018,2,25,5.3,-2.3,58.0,0.0,99.94,21
2018,2,25,3.7,-0.7,73.0,0.0,100.05,22
2018,2,25,3.4,-2.0,68.0,0.0,100.11,23
2018,2,26,4.0,-4.0,56.0,0.0,100.15,0
2018,2,26,3.8,-5.5,51.0,0.0,100.2,1
2018,2,26,2.3,-1.4,77.0,0.0,100.27,2
2018,2,26,1.8,-1.5,79.0,0.0,100.26,3
2018,2,26,1.6,-2.4,75.0,0.0,100.3,4
2018,2,26,1.3,-2.7,74.0,0.0,100.37,5
2018,2,26,1.3,-2.6,75.0,0.0,100.46,6
2018,2,26,0.8,-3.2,74.0,0.0,100.54,7
2018,2,26,1.9,-3.0,70.0,0.0,100.6,8
2018,2,26,3.6,-3.4,60.0,0.0,100.71,9
2018,2,26,4.6,-4.2,53.0,0.0,100.76,10
2018,2,26,5.1,-4.7,49.0,0.0,100.8,11
2018,2,26,6.0,-5.2,44.0,0.0,100.83,12
2018,2,26,6.9,-5.5,41.0,0.0,100.81,13
2018,2,26,7.0,-5.3,41.0,0.0,100.8,14
2018,2,26,7.7,-5.1,40.0,0.0,100.8,15
2018,2,26,7.3,-7.4,34.0,0.0,100.83,16
2018,2,26,7.1,-8.0,33.0,0.0,100.86,17
2018,2,26,6.1,-6.6,40.0,0.0,100.93,18
2018,2,26,5.5,-5.9,44.0,0.0,101.0,19
2018,2,26,5.0,-6.0,45.0,0.0,101.03,20
2018,2,26,4.1,-5.4,50.0,0.0,101.07,21
2018,2,26,4.0,-5.0,52.0,0.0,101.09,22
2018,2,26,3.9,-4.9,52.0,0.0,101.1,23
2018,2,27,2.9,-4.5,58.0,0.0,101.1,0
2018,2,27,2.1,-3.7,65.0,0.0,101.12,1
2018,2,27,2.4,-4.1,62.0,0.0,101.12,2
2018,2,27,2.0,-3.3,68.0,0.0,101.1,3
2018,2,27,1.5,-4.2,66.0,0.0,101.09,4
2018,2,27,1.3,-4.1,67.0,0.0,101.1,5
2018,2,27,1.5,-3.4,70.0,0.0,101.08,6
2018,2,27,1.4,-3.0,73.0,0.0,101.14,7
2018,2,27,2.7,-2.4,69.0,0.0,101.14,8
2018,2,27,5.4,-2.2,58.0,0.0,101.13,9
2018,2,27,6.4,-1.8,55.0,0.0,101.12,10
2018,2,27,9.1,-0.7,50.0,0.0,101.06,11
2018,2,27,11.7,-2.2,38.0,0.0,101.0,12
2018,2,27,12.2,-1.6,38.0,0.0,100.85,13
2018,2,27,12.7,-3.4,33.0,0.0,100.73,14
2018,2,27,12.4,-5.0,29.0,0.0,100.64,15
2018,2,27,12.4,-5.2,29.0,0.0,100.56,16
2018,2,27,10.9,-4.6,33.0,0.0,100.53,17
2018,2,27,10.3,-4.6,35.0,0.0,100.5,18
2018,2,27,9.6,-3.7,39.0,0.0,100.5,19
2018,2,27,9.4,-3.4,40.0,0.0,100.43,20
2018,2,27,8.8,-3.1,43.0,0.0,100.37,21
2018,2,27,9.0,-3.2,42.0,0.0,100.31,22
2018,2,27,7.6,-2.2,50.0,0.0,100.28,23
2018,2,28,7.7,-2.0,50.0,0.0,100.28,0
2018,2,28,7.5,-1.9,51.0,0.0,100.24,1
2018,2,28,6.8,-1.8,54.0,0.0,100.23,2
2018,2,28,6.3,-2.3,54.0,0.0,100.15,3
2018,2,28,5.7,-2.1,57.0,0.0,100.08,4
2018,2,28,5.4,-2.5,57.0,0.0,99.99,5
2018,2,28,5.7,-2.9,54.0,0.0,99.93,6
2018,2,28,6.1,-3.6,50.0,0.0,99.86,7
2018,2,28,6.4,-4.0,47.0,0.0,99.83,8
2018,2,28,,,,,,9
2018,2,28,,,,,,10
2018,2,28,,,,,,11
2018,2,28,9.8,-2.6,42.0,0.0,99.53,12
2018,2,28,12.1,-1.5,39.0,0.0,99.37,13
2018,2,28,12.2,0.3,44.0,0.0,99.33,14
2018,2,28,13.1,2.1,47.0,0.0,99.3,15
2018,2,28,13.1,2.9,50.0,0.0,99.29,16
2018,2,28,14.7,2.7,44.0,0.0,99.34,17
2018,2,28,13.3,2.3,47.0,0.0,99.48,18
2018,2,28,8.4,0.5,58.0,0.0,99.62,19
2018,2,28,6.5,0.3,65.0,0.0,99.69,20
2018,2,28,4.2,0.2,75.0,0.0,99.77,21
2018,2,28,3.1,0.5,83.0,0.0,99.81,22
2018,2,28,3.0,0.3,82.0,0.0,99.88,23
2017,6,1,14.7,6.4,57.0,0.0,99.95,0
2017,6,1,14.0,6.3,60.0,0.0,99.96,1
2017,6,1,13.7,6.6,62.0,0.0,99.96,2
2017,6,1,12.9,6.0,63.0,0.0,99.99,3
2017,6,1,11.5,6.1,69.0,0.0,100.04,4
2017,6,1,11.1,5.5,68.0,0.0,100.07,5
2017,6,1,11.3,4.4,63.0,0.0,100.15,6
2017,6,1,12.2,4.3,59.0,0.0,100.16,7
2017,6,1,13.2,3.5,52.0,0.0,100.18,8
2017,6,1,15.3,3.8,46.0,0.0,100.19,9
2017,6,1,16.1,2.9,41.0,0.0,100.21,10
2017,6,1,16.5,2.5,39.0,0.0,100.21,11
2017,6,1,17.1,2.3,37.0,0.0,100.2,12
2017,6,1,17.1,2.7,38.0,0.0,100.2,13
2017,6,1,18.6,2.4,34.0,0.0,100.2,14
2017,6,1,17.8,0.8,32.0,0.0,100.19,15
2017,6,1,17.6,0.0,30.0,0.0,100.17,16
2017,6,1,17.3,0.8,33.0,0.0,100.15,17
2017,6,1,17.2,1.3,34.0,0.0,100.1,18
2017,6,1,16.6,2.6,39.0,0.0,100.11,19
2017,6,1,12.9,6.7,66.0,0.0,100.13,20
2017,6,1,13.0,6.8,66.0,0.0,100.16,21
2017,6,1,12.7,7.0,68.0,0.0,100.19,22
2017,6,1,12.3,7.3,71.0,0.0,100.17,23
2017,6,2,11.8,7.1,73.0,0.0,100.14,0
2017,6,2,11.1,7.4,78.0,0.0,100.12,1
2017,6,2,10.4,7.3,81.0,0.0,100.09,2
2017,6,2,9.9,7.6,85.0,0.0,100.07,3
2017,6,2,9.7,7.5,86.0,0.0,100.08,4
2017,6,2,10.7,4.3,65.0,0.0,100.14,5
2017,6,2,10.9,3.8,61.0,0.0,100.21,6
2017,6,2,12.7,4.2,56.0,0.0,100.28,7
2017,6,2,14.8,3.4,46.0,0.0,100.34,8
2017,6,2,16.0,2.2,39.0,0.0,100.37,9
2017,6,2,17.5,2.9,38.0,0.0,100.37,10
2017,6,2,18.3,2.2,34.0,0.0,100.36,11
2017,6,2,18.4,2.4,34.0,0.0,100.35,12
2017,6,2,19.1,3.0,34.0,0.0,100.32,13
